"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Blake Treinen",12572,"2024-09-03","@LAA",22,2024,"LAD","A",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.5251498850985,66.5170884121943,0,0.5,0,0.5,0,0,0,0,2,9,11,0.107610002160072,0,0.107610002160072,0.508000016212463,0.0515474379062653,1.41466665267944,1.81139993667603,1.81139993667603,2.26699995994568,1,1,0.076081708073616,-1.4316539183476e-05,1,0,0.45454545,94.2,0.36363636,83.5,0.18181818,92,0.602256953716278,0.229123219847679,-0.0238054171204567,12.0451390743256,5.72808049619198,-1.19027085602283,0.6,0.83333333,0.72727273,0.66666667,0.8,0.75,0.54545455,1,0.18181818,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,3.45996771463282,NA,NA,NA,79.88427,70.24539,80,79.96474,50.31562,79.26779,27.51714,38.20082,23.95763,78.77132,59.06457,80,-1.66204,1.58403,NA,NA,NA,110.24,117.62,123.16,111.22,134.52,139.72,102.2,133.94,99.78,109.134545454545,126.732727272727,124.930909090909,NA,0.18181818,0.45454545,0.36363636,NA,92.1500015258789,94.2400024414062,83.75,NA,-0.93281888961792,-11.1028045654297,7.64511871337891,NA,5.72744989395142,2.13497848510742,-1.16961395740509,NA,-0.0242429338395596,0.609485451132059,0.231717515736818,NA,-1.21214669197798,12.1897090226412,5.79293789342046,0.6,0.83333333,0.72727273,0.33333333,1,0.75,0.54545455,23,NA,0.18181818,0.45454545,0.36363636,NA,92.0858993530273,94.2228393554688,83.6976776123047,NA,-0.0971249938011169,-10.2778800964355,8.90293502807617,NA,5.22907495498657,1.00724382400513,-2.3758430480957,NA,-0.0242429338395596,0.609485451132059,0.231717515736818,NA,-1.21214669197798,12.1897090226412,5.79293789342046,0.6,0.83333333,0.72727273,0.33333333,1,0.75,0.54545455,2,89.0716094970703,31.5459442138672,0,0,98.8667,1,0.5,"2024-09-03",0
"Blake Treinen",12572,"2024-08-30","@ARI",22,2024,"LAD","A",36,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.5251498850985,29.9783111930123,2,0.333333333,0.666666666,0,0,0,0,0,6,11,17,0.0150800002738833,-0.0207000002264977,0.0357800014317036,0.510999977588654,0.0516161620616913,0.36599999666214,0.340000003576279,0.340000003576279,0.206000000238419,1,1,0.0227977931499481,0.018404393766474,0,0,0.47058824,95.5,0.41176471,84.28571429,0.11764706,90.5,-0.77897983789444,0.707670211791992,0.0303832925856113,-9.7372479736805,10.1095744541713,1.51916462928057,0.2,0.28571429,0.23529412,1,1,1,0.41176471,1,0,3,0,0,0,1,2,3,1,0,0,0,0.33333333,0.66666667,3.07978148948391,51.75072,49.20573,59.56059,33.05535,71.40809,46.4557,80,50.47043,80,80,47.14086,80,80,54.36551,80,-2.1043,0.92064,81.64,137.1,113.24,92.18,98.78,82.18,118.96,144.06,150.66,94.78,157.62,146.96,100.412941176471,135.617647058824,127.134117647059,0.29411765,0.11764706,0.17647059,0.41176471,95.2200012207031,90.9000015258789,95.5333353678385,84.2000034877232,-5.35572776794434,-0.549681723117828,-9.77295557657878,7.69140025547573,7.55039138793945,4.25908994674683,0.590769449869792,-0.762913703918457,-0.85193383321166,0.0305310264229774,0.0261198729276657,0.717091891914606,-17.0386766642332,1.52655132114887,0.87066243092219,10.2441698844944,0.125,0.33333333,0.23529412,1,1,1,0.52941176,18.92307692,0.29411765,0.11764706,0.17647059,0.41176471,95.3289001464844,91.0010986328125,95.6604715983073,84.2954711914062,-4.7265380859375,0.160736978054047,-9.50971666971842,8.4100227355957,6.69227447509766,3.25780010223389,-0.444549640019735,-2.09075777871268,-0.85193383321166,0.0305310264229774,0.0261198729276657,0.717091891914606,-17.0386766642332,1.52655132114887,0.87066243092219,10.2441698844944,0.125,0.33333333,0.23529412,1,1,1,0.52941176,3,94.8288269042969,3.91191164652506,1,0.33333333,110.08,2,0.66666667,"2024-08-30",0
"Blake Treinen",12572,"2024-08-29","BAL",22,2024,"LAD","H",36,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,3,20.2500048279774,0,0,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0,0,0,1,-1.33352129459407,1.33352129459407,-1.33352129459407,0,-29.9759434930185,-30.4360237233343,1,0,1,0,0,0,1,6.75000160932579,3,12,15,0.188500002026558,0,0.188500002026558,1.22099995613098,0.129206344485283,1.880499958992,2.50266671180725,4.67199993133545,0.717999994754791,1,1,0.100636422634125,-0.000397121311513343,1,0,0.4,93.83333333,0.26666667,82.75,0.33333333,90.6,0.589458703994751,0.0724043697118759,0.326524555683136,9.82431173324585,1.8101092427969,6.53049111366272,0.71428571,0.25,0.46666667,0.6,1,0.71428571,0.53333333,0.75,0.13333333,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.87093480909234,59.50515,49.06808,65.04168,71.96656,66.07988,75.31011,68.47734,46.03571,67.65592,30.76085,43.91248,35.6395,57.83689,49.9867,60.36263,-0.36147,3.53489,79.92,104.9,76.9,116.48,49.14,49.82,117.4,129.22,123.06,90.9,137.54,128.42,98.4493333333333,114.830666666667,102.772,0.26666667,0.33333333,0.13333333,0.26666667,93.6750030517578,90.4599975585938,94.3999938964844,82.75,-5.84002494812012,-1.0311541557312,-11.2873525619507,7.9899697303772,8.53969573974609,6.06729469299316,1.44818818569183,-1.16867327690125,0.19688967242837,0.330192808061838,0.399511262774467,0.0730913765728474,4.92224181070924,6.60385616123676,19.9755631387234,1.82728441432118,0.71428571,0.25,0.46666667,0.6,1,0.71428571,0.53333333,19.36363636,0.26666667,0.33333333,0.13333333,0.26666667,93.6569519042969,90.4379028320313,94.3515472412109,82.7460479736328,-4.90834760665894,-0.0261106818914413,-10.4951992034912,9.4993953704834,7.50479984283447,5.25746994018555,0.13545449078083,-2.77643489837646,0.19688967242837,0.330192808061838,0.399511262774467,0.0730913765728474,4.92224181070924,6.60385616123676,19.9755631387234,1.82728441432118,0.66666667,0.33333333,0.46666667,0.5,1,0.71428571,0.6,1,73.5457077026367,-56.6750831604004,0,0,73.5457,0,0,"2024-08-29",0
"Blake Treinen",12572,"2024-08-25","TBR",22,2024,"LAD","H",36,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.5251498850985,103.055865631376,0.5,0,0.333333333,0.666666666,0,0,2,18,2,8,10,0.10393999516964,-0.0486999861896038,0.152639985084534,0.477999985218048,0.0505820102989674,1.85500001907349,1.83800005912781,1.83800005912781,1.4559999704361,1,1,0.0407284460961819,0.0153038957371914,1,0,0.4,95,0.6,82.83333333,NA,NA,-0.247618302702904,0.549624502658844,NA,-6.19045756757259,9.1604083776474,NA,0.4,0.8,0.6,0.5,0.75,0.66666667,0.5,0.75,0.2,0,2,1,2,0,1,3,0,0.66666667,0.33333333,0.66666667,0,0.33333333,-0.0819961743001485,NA,NA,NA,65.35089,56.71975,76.77848,41.01423,49.69619,39.8623,NA,NA,NA,54.52795,55.46542,60.28462,-0.15589,3.84326,NA,NA,NA,111.56,95.2,105.86,121.28,79.82,86.08,NA,NA,NA,117.392,85.972,93.992,NA,NA,0.4,0.6,NA,NA,95.1750030517578,82.8666687011719,NA,NA,-9.64356899261475,7.78245417277018,NA,NA,2.19456744194031,-0.830499649047852,NA,NA,-0.252172391861677,0.555711023509502,NA,NA,-6.30430979654193,9.26185039182504,0.5,0.66666667,0.6,0.5,0.75,0.66666667,0.6,19.33333333,NA,NA,0.4,0.6,NA,NA,94.8706512451172,82.5574340820312,NA,NA,-8.98760032653809,8.97423998514811,NA,NA,1.12539947032928,-2.2254433631897,NA,NA,-0.252172391861677,0.555711023509502,NA,NA,-6.30430979654193,9.26185039182504,0.66666667,0.57142857,0.6,0.5,0.75,0.66666667,0.7,3,78.2219543457031,29.8179575602214,0,0,108.228,1,0.33333333,"2024-08-25",0
"Blake Treinen",12572,"2024-08-24","TBR",22,2024,"LAD","H",36,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,4,0,0,0,0,0,0,0,0.2,-0.2,4.51536908401489,0,0.25,2,0.25,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,148.527285571144,150.806929171676,4,0,1,0,0,0,1,9,10,13,23,0.0938400030136108,-0.189700037240982,0.283540040254593,0.477999985218048,0.0505820140242577,2.87680006027222,1.73000001907349,1.73000001907349,1.41799998283386,1,1,-0.0100539475679398,0.0426735252401994,1,0,0.60869565,94.71428571,0.34782609,84.625,0.04347826,91,-0.629339039325714,0.255868852138519,0.054188709706068,-4.49527885232653,3.19836065173149,5.4188709706068,0.16666667,1,0.56521739,1,0.90909091,0.92307692,0.47826087,0.4,0.04347826,3,0,1,0,2,2,4,0.75,0,0.25,0,0.5,0.5,3.97975461464708,56.03515,57.3919,64.32429,29.16227,44.02196,45.03133,26.75257,56.7643,21.98239,80,45.74278,80,37.51171,51.55194,45.63943,0.90126,5.42898,85.74,127.3,93.78,88.14,79.54,94.66,117.24,63.22,70.74,86.6,117.02,97.98,97.6730434782609,85.8756521739131,86.2930434782609,0.2173913,0.04347826,0.39130435,0.34782609,94.3200012207031,90.6999969482422,94.9555528428819,84.625,-5.49173049926758,-1.08125078678131,-9.75490315755208,7.76960515975952,8.43811645507813,5.00893592834473,2.81784884134928,-0.956003487110138,-0.0321141481399536,0.054773960262537,-0.605352781713009,0.257520876824856,-0.642282962799072,5.4773960262537,-6.72614201903343,3.2190109603107,0.23076923,1,0.56521739,1,0.8,0.84615385,0.43478261,22,0.2173913,0.04347826,0.39130435,0.34782609,93.9876770019531,90.4051971435547,94.6649644639757,84.2981262207031,-4.73224182128906,-0.237461999058723,-9.17387305365668,9.15287494659424,7.66765213012695,4.15042018890381,1.69319438934326,-2.58509492874146,-0.0321141481399536,0.054773960262537,-0.605352781713009,0.257520876824856,-0.642282962799072,5.4773960262537,-6.72614201903343,3.2190109603107,0.23076923,1,0.56521739,1,0.8,0.84615385,0.43478261,4,98.2184677124023,-16.5906810760498,0,0,108.571,2,0.5,"2024-08-24",0
"Blake Treinen",12572,"2024-08-21","SEA",22,2024,"LAD","H",36,0,0,9,1,0,0,0,0,0,0,0,1,6,3,1,1,0,0,0,0,0,0,0,0,0,27,0,0.25,0,4,0,2,0,1,0,0,0,0,0,2.31606242325356,0,0.5,3,0.5,0.66666667,3.1664797782898,5.8335202217102,3.1664797782898,222.75908547873,77.1260041595167,78.3097583844777,4,0.333333333,0.666666666,0,0,0,0,0,6,12,18,0.00264000799506903,-0.0291799902915955,0.0318199992179871,-0.522000014781952,-0.0552380941808224,0.297333329916,0.128000006079674,0.128000006079674,0.148000001907349,1,1,-0.0797170400619507,0.0885959908200606,0,0,0.61111111,94.54545455,0.33333333,83.83333333,0.05555556,90,0.0803812369704247,-0.584836184978485,-0.0968978852033615,0.730738517912951,-9.74726974964142,-9.68978852033615,0.375,0.7,0.55555556,0.33333333,1,0.8,0.55555556,0.83333333,0.11111111,2,2,2,2,3,1,6,0.33333333,0.33333333,0.33333333,0.33333333,0.5,0.16666667,6.14646838270824,20,57.25431,20,80,48.87525,80,42.55927,50.6083,37.07436,80,53.27581,80,77.91641,50.29692,80,-1.60893,1.6637,79.6,79.5,59.34,63.9,181.52,171.12,101,103.48,98.4,75.26,155.08,164.04,78.6422222222222,142.702222222222,134.066666666667,0.11111111,0.05555556,0.5,0.33333333,94.0500030517578,90.0999984741211,94.6444430881076,83.6666666666667,-6.20842552185059,-0.238300949335098,-10.61218685574,8.06033134460449,7.55723094940186,4.30588388442993,2.40363926357693,-0.772216161092122,-0.0725650899112225,-0.0991095378994942,0.194871183484793,-0.594233267009258,-3.62825449556112,-9.91095378994942,2.16523537205325,-9.90388778348764,0.28571429,0.72727273,0.55555556,0.5,0.875,0.8,0.61111111,19.66666667,0.11111111,0.05555556,0.5,0.33333333,93.9649047851562,89.9232025146484,94.5289645724826,83.5102132161458,-5.37581014633179,0.735413014888763,-9.94856770833333,9.2504399617513,6.98492002487183,3.39755010604858,1.03553443484836,-2.19845676422119,-0.0725650899112225,-0.0991095378994942,0.194871183484793,-0.594233267009258,-3.62825449556112,-9.91095378994942,2.16523537205325,-9.90388778348764,0.28571429,0.72727273,0.55555556,0.5,0.875,0.8,0.61111111,6,84.5886383056641,-9.85319900512695,0,0,106.743,1,0.16666667,"2024-08-21",0
"Blake Treinen",12572,"2024-08-04","@OAK",22,2024,"LAD","A",36,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.5251498850985,103.055865631376,0.5,0,0.333333333,0.666666666,0,0,0,0,5,11,16,0.0846079885959625,-0.0411559976637363,0.125763982534409,0.453000009059906,0.0496710538864136,1.40340006351471,1.57840001583099,1.57840001583099,1.9099999666214,1,1,0.0200588665902615,0.0402289948653439,1,0,0.5,92.875,0.4375,82.57142857,0.0625,89,-0.415577173233032,0.482572883367538,-0.0968978852033615,-5.1947146654129,6.89389833382198,-9.68978852033615,0.16666667,0.6,0.4375,0,0.83333333,0.71428571,0.625,0.5,0.125,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,-0.0819961743001485,67.45248,56.70557,77.28138,80,56.42754,80,53.16304,48.8161,48.18598,20,36.56486,20,59.25037,53.11463,56.95026,-0.44928,3.40317,56.96,157.64,136.26,91.68,129.58,118.56,102.7,135.38,128.68,77.54,-109.56,-112.58,86.9375,124.18625,112.96625,0.25,0.0625,0.25,0.4375,92.375,88.9000015258789,93.3249969482422,82.3999982561384,-5.73792600631714,-1.23910868167877,-9.50786209106445,5.89753178187779,8.56778812408447,3.72234869003296,2.51438403129578,0.189274498394557,-0.712248910218477,-0.0991095378994942,0.293756578117609,0.48879224434495,-17.8062227554619,-9.91095378994942,7.34391445294023,6.982746347785,0.16666667,0.6,0.4375,0,0.83333333,0.71428571,0.625,18.5,0.25,0.0625,0.25,0.4375,92.5926742553711,89.1264038085938,93.5715026855469,82.6583426339286,-4.1994948387146,0.137364000082016,-8.27062702178955,7.80902426583426,7.17906761169434,2.52097988128662,0.957124054431915,-1.86014570508684,-0.712248910218477,-0.0991095378994942,0.293756578117609,0.48879224434495,-17.8062227554619,-9.91095378994942,7.34391445294023,6.982746347785,0.16666667,0.6,0.4375,0,0.83333333,0.71428571,0.625,3,89.9571024576823,34.9674708048503,0,0,101.334,1,0.33333333,"2024-08-04",0
"Blake Treinen",12572,"2024-08-03","@OAK",22,2024,"LAD","A",36,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.1260041595167,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,6,54,2,8,10,0.0235320013016462,0,0.0235320013016462,0.453000009059906,0.0496710501611233,0.316266655921936,0.524399995803833,0.524399995803833,0,1,1,0.0749890059232712,-0.000583434355667711,0,0,0.5,93.8,0.5,83.8,NA,NA,0.30518963932991,0.406542092561722,NA,6.10379278659821,8.13084185123444,NA,0.4,1,0.7,0.5,1,0.85714286,0.5,0.66666667,0.1,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,0.960846773613749,80,36.83764,80,62.90086,55.11523,56.65533,57.81688,48.8731,67.71066,NA,NA,NA,68.1738,51.15417,75.43067,-1.00366,2.5716,110.7,170.36,123.92,95.1,120.84,120.8,113.56,113.1,99.48,NA,NA,NA,105.89,121.922,110.452,0.1,NA,0.4,0.5,93.9000015258789,NA,93.7750015258789,83.6400024414063,-5.58661127090454,NA,-10.9275035858154,6.68707962036133,7.9742431640625,NA,2.85057687759399,0.230736398696899,0,NA,0.308878026902676,0.453602153807878,0,NA,7.72195067256689,9.07204307615757,0.4,1,0.7,0.5,1,0.85714286,0.5,16.57142857,0.1,NA,0.4,0.5,94.2631988525391,NA,94.0642547607422,83.9704833984375,-4.21611976623535,NA,-9.49248504638672,8.32866592407226,6.67360019683838,NA,1.05229544639587,-1.55640878677368,0,NA,0.308878026902676,0.453602153807878,0,NA,7.72195067256689,9.07204307615757,0.4,1,0.7,0.5,1,0.85714286,0.5,3,94.303700764974,10.1161778767904,0,0,100.143,2,0.66666667,"2024-08-03",0
"Blake Treinen",12572,"2024-07-30","@SDP",22,2024,"LAD","A",36,0,0,18,1,0,0,0,0,0,0,1,1,5,2,2,2,2,0,0,0,0,0,2,18,0,18,2,0,0,1,2,0,0,0,0,0,0.4,0,0.4,1.53488908401489,18,0.4,2,0,1,25.1664797782898,-7.16647977828979,2.19049659073353,445.51817095746,600.735401178117,54.7244184399108,0.5,0,0.333333333,0.666666666,0,1,0,0,6,12,18,-0.418516010046005,-0.575227975845337,0.156711980700493,-1.54299998283386,-0.168357878923416,2.11123991012573,1.70519995689392,1.70519995689392,2.6502001285553,1,1,-0.177137568593025,-0.0210947630518806,0,1,0.55555556,94.3,0.38888889,83.57142857,0.05555556,90,-1.1030957698822,0.393795371055603,-1.37811946868896,-11.030957698822,5.62564815793719,-137.811946868896,0.38461538,0.4,0.38888889,0.8,1,0.85714286,0.27777778,0.4,0.05555556,3,0,0,1,0,2,3,1,0,0,0.33333333,0,0.66666667,22.4947282186604,27.51954,51.71824,33.63141,80,71.8091,70.93051,75.62615,61.5435,69.42196,80,42.56199,80,80,64.0084,77.34099,-2.24525,0.70922,69.22,110.12,86.46,115.06,147.4,170.64,110.04,143.54,148.5,66.72,202.38,193.2,102.782222222222,142.74,149.253333333333,0.16666667,0.05555556,0.38888889,0.38888889,93.8666687011719,90.3000030517578,94.2714320591518,83.3857160295759,-5.5052121480306,-1.89718270301819,-11.5801544189453,7.7951671055385,8.21977742513021,4.18148994445801,2.46031979152135,-0.108120713915144,0.0698953941464424,-1.37846755981445,-1.17083770036697,0.397895447909832,2.32984647154808,-137.846755981445,-16.7262528623853,5.68422068442617,0.33333333,0.44444444,0.38888889,0.66666667,1,0.85714286,0.5,17.84615385,0.16666667,0.05555556,0.38888889,0.38888889,93.7104695638021,90.1667022705078,94.1395176478795,83.2362147739955,-4.30713335673014,-0.553758025169373,-10.7289297921317,9.45980290004185,7.10335032145182,2.91894006729126,0.794925621577672,-1.83693327222552,0.0698953941464424,-1.37846755981445,-1.17083770036697,0.397895447909832,2.32984647154808,-137.846755981445,-16.7262528623853,5.68422068442617,0.33333333,0.44444444,0.38888889,0.66666667,1,0.85714286,0.5,3,88.011952718099,20.6035868326823,2,0.66666667,108.283,2,0.66666667,"2024-07-30",0
"Blake Treinen",12572,"2024-07-27","@HOU",22,2024,"LAD","A",36,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.1,2,1,1,1,1,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,1,0,0,0,0,0,0.5,0,0.5,1.65247908401489,27.000028163224,0.5,3.00000312924711,0,1,36.1665142000081,-9.16648603678403,1.70250346990911,668.277953504415,862.540918939015,42.9317115654489,0,0,0,1,0,1,0,0,1,4,5,-0.235131993889809,-0.367446005344391,0.132314011454582,-0.257999956607819,-0.0273449942469597,3.80499982833862,3.28159999847412,5.37519979476929,NA,0,1,-0.139804437756538,0.0780089043800036,0,1,0.2,95,0.8,83.25,NA,NA,-1.37599861621857,0.231904864311218,NA,-137.599861621857,5.79762160778046,NA,0.75,1,0.8,0,1,0.25,0.2,0.5,0.6,1,0,0,0,0,1,1,1,0,0,0,0,1,30.9363998310209,NA,NA,NA,80,59.6221,80,20,59.1919,20,NA,NA,NA,20,66.38222,20,2.27179,7.48478,NA,NA,NA,105.82,182.18,196.2,122.02,66.48,78.56,NA,NA,NA,118.78,89.62,102.088,NA,NA,0.2,0.8,NA,NA,94.6999969482422,83.3249969482422,NA,NA,-10.2559957504272,8.14696979522705,NA,NA,4.09296369552612,-0.210805654525757,NA,NA,-1.37661957740784,0.234170846641064,NA,NA,-137.661957740784,5.85427116602659,0.75,1,0.8,0,1,0.25,0.2,17,NA,NA,0.2,0.8,NA,NA,94.4871978759766,83.0738754272461,NA,NA,-9.75121021270752,9.52532005310059,NA,NA,2.60293006896973,-2.40113997459412,NA,NA,-1.37661957740784,0.234170846641064,NA,NA,-137.661957740784,5.85427116602659,0.75,1,0.8,0,1,0.25,0.2,1,101.913871765137,32.8547668457031,1,1,101.914,1,1,"2024-07-27",0
"Blake Treinen",12572,"2024-07-25","SFG",22,2024,"LAD","H",36,1,0,0,1,0,0,0,0,0,0,1,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-65.6767076185738,-66.6847344309602,0,1,0,0,0,0,2,54.0000563264481,2,6,8,-0.186740010976791,-0.263440012931824,0.0766999945044518,-0.689000010490417,-0.0729100480675697,2.48066663742065,1.45000004768372,2.90000009536743,1.4559999704361,1,1,-0.0689332187175751,-0.00634493762952676,0,1,0.25,94,0.75,82.83333333,NA,NA,0.270214974880219,-0.467855304479599,NA,13.5107487440109,-7.79758840799332,NA,0.5,0.5,0.5,0.33333333,0,0.25,0.25,1,0.375,1,0,0,0,1,0,1,1,0,0,0,1,0,5.28480353044108,NA,NA,NA,80,46.68671,80,64.48611,31.90714,70.3347,NA,NA,NA,78.76512,38.36548,80,-1.66166,1.5846,NA,NA,NA,103.22,182.52,172.56,112.08,141.1,125.62,NA,NA,NA,109.865,151.455,137.355,NA,NA,0.25,0.75,NA,NA,93.6999969482422,82.8999989827474,NA,NA,-9.22430515289307,3.99934577941895,NA,NA,2.66773319244385,-1.16862154006958,NA,NA,0.273570865392685,-0.475561194121838,NA,NA,13.6785432696342,-7.92601990203063,0.66666667,0,0.5,0.25,NA,0.25,0.25,16.5,NA,NA,0.25,0.75,NA,NA,93.7525024414062,82.9352823893229,NA,NA,-8.6168155670166,5.29843171437581,NA,NA,1.5769749879837,-2.63097667694092,NA,NA,0.273570865392685,-0.475561194121838,NA,NA,13.6785432696342,-7.92601990203063,0.66666667,0,0.5,0.25,NA,0.25,0.25,1,73.2506637573242,22.8664398193359,0,0,73.2507,0,0,"2024-07-25",0
"Blake Treinen",12572,"2024-07-23","SFG",22,2024,"LAD","H",36,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,100.926431296726,139.014259199392,2,0,0.666666666,0.333333333,0,0,1,9,6,10,16,0.0401000007987022,-0.0468399897217751,0.0869399905204773,0.477999985218048,0.0505820065736771,0.908800005912781,0.843999981880188,0.843999981880188,0.324000000953674,1,1,-0.0114429024979472,0.055567022808033,0,0,0.5625,94.66666667,0.3125,84.2,0.125,91,0.329671949148178,-0.4571613073349,0.0778313875198364,3.66302165720198,-9.143226146698,3.89156937599182,0.2,0.83333333,0.4375,1,0.8,0.85714286,0.375,0.8,0.0625,1,1,1,0,3,0,3,0.33333333,0.33333333,0.33333333,0,1,0,2.48938192040773,44.79435,54.5671,51.26457,35.80881,62.3605,23.33594,71.97754,55.33565,65.34182,68.95669,54.30962,71.34705,55.55911,57.88114,49.34823,-0.21996,3.74715,82.42,95.88,62.22,106.94,99.58,120.18,121.18,92.3,105.62,90.64,108.76,114.96,104.755,97.75875,104.11,0.1875,0.125,0.375,0.3125,94.5,91.25,95.0499979654948,84.0599975585938,-4.72886244455973,0.442381739616394,-10.5909201304118,9.03224258422852,7.0787353515625,5.32795906066895,2.42102003097534,-1.08782625198364,0.409528288990259,0.0787287354469299,-0.079980406910181,-0.464758049696684,13.650942966342,3.9364367723465,-1.33300678183635,-9.29516099393368,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,18.72727273,0.1875,0.125,0.375,0.3125,94.5815022786458,91.3345031738281,95.1541035970052,84.1763793945313,-3.8973134358724,1.34383201599121,-10.0187918345133,10.4762062072754,6.28233973185221,4.54472494125366,1.28048984209696,-2.46215400695801,0.409528288990259,0.0787287354469299,-0.079980406910181,-0.464758049696684,13.650942966342,3.9364367723465,-1.33300678183635,-9.29516099393368,0.125,0.75,0.4375,1,0.83333333,0.85714286,0.5,3,81.9916076660156,4.41204452514648,0,0,85.9006,0,0,"2024-07-23",0
