"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxKC%","pfxvFA","pfxvSI","pfxvSL","pfxvKC","pfxFA-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxwFA","pfxwSI","pfxwSL","pfxwKC","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","piSL%","pivCU","pivFA","pivSI","pivSL","piCU-X","piFA-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwSI","piwSL","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Andre Pallante",26108,"2024-07-29","TEX",28,2024,"STL","H",25,0,1,5.4,1,1,0,0,0,0,0,0,5,24,7,3,3,0,2,0,0,1,0,5,9,3.6,12.6,2.5,0.166666666,0,12,3,2,0,2,0,0,0.20833333,0.08333333,0.125,3.38304331892149,0,0.318181818181818,1.8,0.411764705882353,0.66666667,2.3664797782898,3.03352022171021,3.27368482202291,133.333563659794,59.975413932599,80.9004458394007,4,0.117647058,0.705882352,0.176470588,0,0,2,3.6,34,58,92,-0.131431981921196,-0.543011963367462,0.411579996347427,-0.600000023841858,-0.063291147351265,1.33900797367096,0.971840023994446,0.870000004768372,0.952000021934509,1,1,-0.0247175693511963,-0.0734386660899329,0,0,0.75,95.05797101,0.18478261,88.58823529,0.06521739,80.66666667,NA,-1.02470433712006,1.15718257427216,-0.692593991756439,-1.48507874944936,6.80695631924798,-11.5432331959407,0.3,0.71428571,0.48913043,0.73333333,0.8,0.77777778,0.45652174,0.58333333,0.10869565,8,5,4,3,10,4,17,0.47058824,0.29411765,0.23529412,0.17647059,0.58823529,0.23529412,2.10371728273994,48,64.22363,55.81351,47.66542,33.05998,53.48397,26.35731,49.22649,45.41054,58.65321,20,58.87982,20,54.62449,50.72368,42.44674,-0.16189,3.83426,102.68,111.74,119.6,104.1,80.04,79.58,102.7,99.84,92.52,95,80.04,59.46,102.398913043478,102.649782608696,104.583913043478,0.60869565,0.14130435,0.18478261,0.06521739,95.0946393694196,94.5615422175481,88.5764734604779,80.6166687011719,-0.211016314370292,-6.28870567908654,2.52292969647576,1.76148780186971,4.97083173479353,7.27288583608774,-0.447524884167839,-9.1573371887207,-0.942657105624676,-0.0851646028459072,1.17111732065678,-0.703629978001118,-1.68331626004406,-0.655112329583902,6.8889254156281,-11.7271663000186,0.32608696,0.65217391,0.48913043,0.66666667,0.83333333,0.77777778,0.5,22.17910448,0.06521739,0.60869565,0.14130435,0.18478261,80.827880859375,95.3304443359375,94.7923677884615,88.8050034466912,1.35793924331665,-0.166789753096444,-6.68864616980919,2.53965175853056,-10.6236279805501,4.18316459655762,6.83370326115535,-1.1779447443345,-0.703629978001118,-0.942657105624676,-0.0851646028459072,1.17111732065678,-11.7271663000186,-1.68331626004406,-0.655112329583902,6.8889254156281,0.28888889,0.68085106,0.48913043,0.61538462,0.84375,0.77777778,0.51086957,17,84.1128288717831,-3.88716484518612,0,0,108.927,4,0.23529412,"2024-07-29",0
"Andre Pallante",26108,"2024-07-22","@PIT",28,2024,"STL","A",25,0,0,1.5,1,1,1,0,0,0,0,0,6,23,3,1,1,0,2,0,0,0,0,3,4.5,3,4.5,1.5,0,0,13,1,4,0,0,0,0,0.13043478,0.08695652,0.04347826,3.44938125626037,0,0.142857142857143,0.833333333333333,0.166666666666667,0.8,3.1664797782898,-1.6664797782898,3.41848117932677,37.0371010166093,79.6352116744142,84.3995545876747,13,0.222222222,0.722222222,0.055555555,0,0,1,1.5,43,55,98,0.226189970970154,-0.262663930654526,0.48885390162468,2.12599992752075,0.211858496069908,0.94353848695755,1.01793336868286,0.870000004768372,1.51380002498627,1,1,0.186607301235199,0.0531179183469993,0,0,0.70408163,95,0.15306122,88.53333333,0.14285714,79.35714286,NA,1.48036956787109,-0.421001225709915,0.42988795042038,2.14546314184217,-2.8066748380661,3.07062821728843,0.21818182,0.69767442,0.42857143,0.75,0.86666667,0.83333333,0.43877551,0.56521739,0.07142857,10,5,3,2,9,7,18,0.55555556,0.27777778,0.16666667,0.11111111,0.5,0.38888889,3.98405996669117,66,57.41809,52.19958,45.96152,58.51781,52.67509,55.80152,43.98665,37.79507,50.04815,60.32997,51.66383,63.1295,57.79345,46.16364,53.72039,-0.35877,3.53894,96.96,119.74,127.44,119.74,105.5,125.58,91.68,96.64,92.14,85.08,124.38,104.24,99.3361224489796,113.815714285714,118.324081632653,0.48979592,0.21428571,0.15306122,0.14285714,94.6687520345052,95.7142857142857,88.4933349609375,79.2571411132812,-0.318697214126587,-7.29713439941406,2.42955118815104,2.21177210126604,4.67750326792399,8.12159729003906,-0.0526259859402974,-9.24557604108538,1.30765903741121,0.232158727943897,-0.430645700544119,0.433787427842617,2.72428966127336,1.1055177521138,-2.87097133696079,3.09848162744726,0.1875,0.66,0.42857143,0.66666667,0.87878788,0.83333333,0.51020408,20.84,0.14285714,0.48979592,0.21428571,0.15306122,79.1376255580357,94.557607014974,95.6176292782738,88.3670491536458,2.55512537275042,0.252055327097575,-7.20335460844494,3.10196736653646,-10.770140511649,3.72630786895752,7.04257347470238,-1.24384269714355,0.433787427842617,1.30765903741121,0.232158727943897,-0.430645700544119,3.09848162744726,2.72428966127336,1.1055177521138,-2.87097133696079,0.1875,0.66,0.42857143,0.66666667,0.87878788,0.83333333,0.51020408,18,94.4681167602539,-3.2537100315094,1,0.05555556,109.112,9,0.5,"2024-07-22",0
"Andre Pallante",26108,"2024-07-10","KCR",28,2024,"STL","H",25,0,1,5.68421081162557,1,1,0,0,0,0,0,0,6.1,25,6,4,4,1,0,0,0,0,0,5,7.10526351453196,0,8.52631621743836,5,0.1,0,10,8,2,1,1,0,0,0.2,0,0.2,3.53112108401489,1.42105270290639,0.24,0.947368468604262,0.263157894736842,0.43478261,3.64016401259193,2.04404679903364,3.49743778170827,140.351126686586,91.2758819742473,86.307598016884,1.25,0.1,0.5,0.4,0.125,0.125,3,4.26315810871918,35,66,101,-0.174296051263809,-0.656423985958099,0.48212793469429,-0.89300000667572,-0.0941983088850975,1.09769237041473,0.982285737991333,0.870000004768372,0.698400020599365,1,1,-0.00533463433384895,-0.153449425719293,0,0,0.6039604,95.14754098,0.23762376,89,0.15841584,79.75,NA,-1.43800449371338,0.843726694583893,0.521493136882782,-2.35738441592357,3.51552789409955,3.25933210551739,0.359375,0.78378378,0.51485149,0.60869565,0.86206897,0.75,0.36633663,0.4,0.12871287,9,5,6,3,14,3,20,0.45,0.25,0.3,0.15,0.7,0.15,2.63861908431582,53,56.38217,47.46364,53.10706,34.74355,58.19292,37.43793,37.54417,42.78601,38.00666,67.89327,54.80096,56.50201,49.91531,47.10181,46.87029,0.13067,4.2731,92.12,124.04,126.22,106.04,90.28,105.16,93.8,97.64,91.74,90.32,153.62,126.22,94.990495049505,115.767524752475,113.856435643564,0.40594059,0.1980198,0.23762376,0.15841584,95.1317049352134,95.1599975585937,88.8416646321615,79.7125015258789,-0.84913700382884,-6.49101028442383,2.22491900126139,2.2304048538208,5.84603658536585,8.7010124206543,-0.384212811787923,-8.67653465270996,-0.898214265704155,-0.508276611566544,0.833560824394226,0.526529185473919,-2.19076650171745,-2.54138305783272,3.47317010164261,3.29080740921199,0.33962264,0.70833333,0.51485149,0.55555556,0.85294118,0.75,0.47524752,19.85526316,0.15841584,0.40594059,0.1980198,0.23762376,79.6493530273438,95.0716642054116,95.1109558105469,88.7721659342448,2.35628247261047,-0.553119566382431,-6.57951965332031,2.66809876759847,-10.4171562194824,4.8444314351896,7.6796875,-1.61009168624878,0.526529185473919,-0.898214265704155,-0.508276611566544,0.833560824394226,3.29080740921199,-2.19076650171745,-2.54138305783272,3.47317010164261,0.33962264,0.70833333,0.51485149,0.55555556,0.85294118,0.75,0.47524752,20,86.5843017578125,4.24956588745117,1,0.05,109.397,5,0.25,"2024-07-10",1
"Andre Pallante",26108,"2024-07-04","@PIT",28,2024,"STL","A",25,0,0,1.28571428571429,1,1,1,0,0,0,0,0,7,24,4,1,1,1,1,0,0,0,0,5,6.42857142857143,1.28571428571429,5.14285714285714,5,0,0,12,5,1,0,0,0,0,0.20833333,0.04166667,0.16666667,3.21464054091585,1.28571428571429,0.173913043478261,0.714285714285714,0.176470588235294,1,4.02362263543265,-2.73790834971837,3.24648578273399,31.7460865856651,100.699280683502,80.243161373875,2.4,0.055555555,0.666666666,0.277777777,0,0.2,1,1.28571428571429,32,58,90,0.326885998249054,-0.250837951898575,0.577723979949951,2.64699983596802,0.263776779174805,0.99164617061615,1.16088569164276,0.870000004768372,1.81379997730255,1,1,0.281310439109802,0.0483293133897677,0,0,0.68888889,94.87096774,0.17777778,89,0.13333333,81,NA,1.74595808982849,-0.10584557056427,0.384592086076736,2.81606143520724,-0.661534816026688,3.20493405063947,0.29166667,0.73809524,0.5,0.71428571,0.96774194,0.88888889,0.46666667,0.58333333,0.05555556,7,9,2,1,13,4,18,0.38888889,0.5,0.11111111,0.05555556,0.72222222,0.22222222,2.94352063448802,68,59.82116,53.06961,54.0128,42.72702,51.80119,53.0701,80,45.34096,80,55.755,53.12885,57.46025,62.19347,48.27748,66.48926,-0.63212,3.12891,102.12,117.76,125.94,102.12,92.3,89.94,79.52,147.58,138.14,103.18,129.44,107.94,98.2435555555556,119.526666666667,118.508888888889,0.5,0.18888889,0.17777778,0.13333333,94.7755533854167,95.0117618336397,89,80.9166666666667,-0.226726235283746,-5.87312675924862,2.60230255126953,1.51411994298299,6.17391086154514,7.98901008157169,0.0344796925783157,-7.15988858540853,1.21397691592574,0.612917955964804,-0.112937029451132,0.387622438371181,2.69772647983498,3.60539974096943,-0.705856434069574,3.23018698642651,0.31578947,0.63461538,0.5,0.66666667,0.96969697,0.88888889,0.57777778,19.37878788,0.13333333,0.48888889,0.2,0.17777778,80.7286987304688,94.5888449928977,94.8297797309028,88.8224639892578,1.67600870132446,0.115591742775657,-5.71199120415582,3.01799750328064,-8.57772254943848,5.39183009754528,7.29401652018229,-0.889902472496033,0.387622438371181,1.17461254820228,0.652282323688269,-0.112937029451132,3.23018698642651,2.66957397318699,3.62379068715705,-0.705856434069574,0.30769231,0.64705882,0.5,0.66666667,0.96969697,0.88888889,0.56666667,18,89.8774988511029,3.13296374152688,2,0.11111111,108.846,8,0.44444444,"2024-07-04",0
"Andre Pallante",26108,"2024-06-28","CIN",28,2024,"STL","H",25,1,0,0,1,1,0,0,0,0,0,0,5.1,23,4,0,0,0,3,0,1,0,0,5,8.43750050291422,5.06250030174853,6.75000040233138,1.66666667,0.111111111,0,9,4,1,0,1,0,0,0.2173913,0.13043478,0.08695652,4.54444174483194,0,0.210526315789474,1.3125000782311,0.285714285714286,1,3.54147980064154,-3.54147980064154,4.67548617289999,0,88.8507424151785,114.775989820821,2.25,0.071428571,0.642857142,0.285714285,0,0,1,1.68750010058284,41,48,89,0.216456025838852,-0.413159996271133,0.629616022109985,2,0.210970476269722,1.54128003120422,1.11013329029083,0.870000004768372,3.27679991722107,1,1,0.0963675901293755,0.0440715393322136,0,0,0.78409091,95.08695652,0.06818182,88.16666667,0.14772727,81,0.01123596,1.47471594810486,-0.802663505077362,0.0571118779480457,2.13726949000704,-13.3777250846227,0.43932213806189,0.21568627,0.7027027,0.42045455,0.72727273,0.88461538,0.83783784,0.42045455,0.34782609,0.06741573,6,5,3,4,8,2,14,0.42857143,0.35714286,0.21428571,0.28571429,0.57142857,0.14285714,2.65951499426272,63,55.42922,55.04583,42.30938,42.94891,51.15331,43.9135,43.34907,44.32976,48.28759,46.56467,53.17061,36.08127,49.87657,48.54024,41.14643,0.13308,4.27671,101.78,91.36,107.2,103.1,92.52,98.84,97.24,87.16,85.88,94.8,116.8,101.38,100.848735632184,95.2450574712644,102.169425287356,0.5,0.28409091,0.06818182,0.14772727,95.279541015625,94.55599609375,88.1833292643229,80.8999962439904,-0.22917290167375,-6.25763732910156,1.90536562601725,1.08486733069787,5.99425784024325,7.73481628417969,-0.820640722910563,-7.64262038010817,0.198472265154123,1.28182907029986,-0.811954524368048,0.0422108396887779,0.451073329895735,5.12731628119946,-13.5325754061341,0.324698766836753,0.11363636,0.72727273,0.42045455,0.4,0.90625,0.83783784,0.5,20.21538462,0.14772727,0.45454545,0.32954545,0.06818182,80.8962590144231,95.3265563964844,94.601528825431,88.1927490234375,1.14255281595083,0.29669234752655,-5.83209386365167,2.07842000325521,-9.37261610764724,4.72070388793945,6.91082447972791,-1.81346432367961,0.0939284488558769,0.421233341097832,1.05906799435616,-0.811954524368048,0.722526529660592,1.05308335274458,3.65195860122812,-13.5325754061341,0.11627907,0.71111111,0.42045455,0.4,0.90625,0.83783784,0.51136364,14,78.7041277204241,2.39530617850167,0,0,99.0313,3,0.21428571,"2024-06-28",0
"Andre Pallante",26108,"2024-06-20","SFG",28,2024,"STL","H",25,1,0,8.43750050291422,1,1,0,0,0,0,0,0,5.1,24,7,5,5,1,3,0,0,0,0,5,8.43750050291422,5.06250030174853,11.8125007040799,1.66666667,0,0,10,3,3,0,0,0,0,0.20833333,0.125,0.08333333,4.32673082604591,1.68750010058284,0.333333333333333,1.87500011175872,0.4,0.58139535,5.41647991240025,3.02102059051397,3.82948454630776,208.333705636084,134.928396119,94.3317483510527,3.333333333,0.1875,0.625,0.1875,0,0.333333333,6,10.1250006034971,39,56,95,-0.0946919694542885,-0.588535964488983,0.493843972682953,-0.99999988079071,-0.105485208332539,1.09368336200714,0.925999999046326,0.870000004768372,2.21280002593994,1,1,-0.0833831280469894,-0.0031976619181323,0,0,0.72631579,94.88095238,0.2,88,0.07368421,79.75,NA,1.02077281475067,-0.460863560438156,-1.87205123901367,1.479380890943,-2.42559768651661,-26.7435891287667,0.20754717,0.61904762,0.38947368,0.90909091,0.92307692,0.91891892,0.44210526,0.625,0.03157895,7,7,2,3,10,3,16,0.4375,0.4375,0.125,0.1875,0.625,0.1875,5.54172520712876,36,25.09955,44.39286,20,20,29.29627,41.00934,73.54135,36.78508,80,24.30754,44.53411,20,22.17931,34.33186,20,1.85381,6.85781,90.44,78.44,87.16,75.2,79.64,56.62,109.34,132.62,137.98,90.42,76.2,62.54,89.8518518518518,86.5674074074074,86.0785185185185,0.55555556,0.22222222,0.14814815,0.07407407,94.5399983723958,95.4333292643229,87.9749984741211,79.6999969482422,0.227648305892944,-5.5013910929362,2.8184597492218,2.29531478881836,5.43621520996094,9.08123334248861,-1.5522096157074,-9.07888793945312,0.170902226120234,0.0269126631319523,-0.235031817108393,-0.0820848159492016,0.569674087067445,0.224272192766269,-2.93789771385491,-2.05212039873004,0.16129032,0.47826087,0.2962963,1,0.90909091,0.9375,0.42592593,21.01428571,0.07407407,0.55555556,0.22222222,0.14814815,79.5079040527344,94.3239095052083,95.2185872395833,87.7911834716797,2.13954591751099,0.585747782389323,-5.58966509501139,3.14124751091003,-10.8433494567871,4.22311401367188,7.76514180501302,-2.74951004981995,-0.0820848159492016,0.170902226120234,0.0269126631319523,-0.235031817108393,-2.05212039873004,0.569674087067445,0.224272192766269,-2.93789771385491,0.15625,0.5,0.2962963,1,0.90909091,0.9375,0.40740741,16,89.5383148193359,-2.10895037651062,1,0.0625,105.776,3,0.1875,"2024-06-20",0
"Andre Pallante",26108,"2024-06-15","@CHC",28,2024,"STL","A",25,0,1,2.70000025749209,1,1,0,0,0,0,0,0,3.1,14,5,2,1,0,0,0,0,0,0,4,10.8000010299684,0,13.5000012874604,4,0,0,6,1,3,0,0,0,0,0.28571429,0,0.28571429,1.79238215189547,0,0.357142857142857,1.50000014305116,0.5,0.6,0.766479549407938,1.93352070808415,1.22008211453341,66.6667881877372,20.6558128242548,31.273650434761,6,0.3,0.6,0.1,0,0,1,2.70000025749209,19,40,59,0.0567279979586601,-0.31072399020195,0.367451995611191,0.73199999332428,0.0784565806388855,1.33917140960693,0.993900001049042,0.870000004768372,2.59319996833801,1,1,0.0382219739258289,0.00413854658088546,0,0,0.61016949,95.19444444,0.23728814,88.21428571,0.15254237,79.11111111,NA,0.327026456594467,0.169092759490013,-0.0911116153001785,0.90840682387352,1.20780542492867,-1.01235128111309,0.39473684,0.61904762,0.47457627,0.8,0.84615385,0.82142857,0.3559322,0.78571429,0.08474576,3,5,2,0,8,2,10,0.3,0.5,0.2,0,0.8,0.2,2.34529338497706,48,52.38427,43.14797,55.41345,42.14051,50.60031,46.88944,79.26443,48.40131,80,38.6345,48.19445,28.14035,55.43993,43.20809,59.63656,-0.21255,3.75827,96.72,120.82,116.66,104.96,83.84,74.18,94.18,142.04,140.06,101,113.28,95.3,98.3064406779661,117.810508474576,111.034237288136,0.42372881,0.18644068,0.23728814,0.15254237,94.96,95.5636319247159,88.25,78.977776421441,-1.10108413696289,-5.77539409290661,2.31652559552874,2.16660266452365,6.11174194335937,9.16193043101918,-0.88128696169172,-8.23827446831597,0.0872129201889038,0.243522942066193,0.211366973817348,-0.0947240367531776,0.348851680755615,2.21384492787448,1.50976409869535,-1.05248929725753,0.32142857,0.61290323,0.47457627,0.77777778,0.84210526,0.82142857,0.52542373,21.22222222,0.15254237,0.42372881,0.18644068,0.23728814,79.2536010742188,95.24419921875,95.8564231178977,88.5257393973214,2.05393918355306,-0.878806533813477,-5.90291387384588,2.61458424159459,-10.0584123399523,4.94208923339844,7.88451732288707,-2.08161735534668,-0.0947240367531776,0.0872129201889038,0.243522942066193,0.211366973817348,-1.05248929725753,0.348851680755615,2.21384492787448,1.50976409869535,0.33333333,0.59375,0.47457627,0.77777778,0.84210526,0.82142857,0.54237288,10,97.0465087890625,1.08176555633545,0,0,109.152,7,0.7,"2024-06-15",0
"Andre Pallante",26108,"2024-06-09","COL",28,2024,"STL","H",25,1,0,0,1,1,0,0,0,0,0,0,5,18,3,0,0,0,1,0,0,0,0,6,10.8,1.8,5.4,6,0,0,5,3,3,0,0,0,0,0.33333333,0.05555556,0.27777778,2.63190192080528,0,0.176470588235294,0.8,0.272727272727273,1,1.3664797782898,-1.3664797782898,2.27368482202291,0,35.40066675533,56.734722243668,1.666666666,0.272727272,0.454545454,0.272727272,0,0,4,7.2,23,45,68,0.239944010972977,-0.181147962808609,0.421091973781586,2.39999985694885,0.253164559602737,1.0009800195694,0.901679992675781,0.870000004768372,0.614799976348877,1,1,0.198330163955688,0.0413789274167808,0,0,0.64705882,94.68181818,0.05882353,87.75,0.29411765,79.2,NA,1.29347944259644,-0.293636381626129,1.39578819274902,2.93972600590099,-7.34090954065323,6.97894096374512,0.425,0.67857143,0.52941176,0.52941176,0.78947368,0.66666667,0.41176471,0.72222222,0.17647059,5,3,3,1,9,1,11,0.45454545,0.27272727,0.27272727,0.09090909,0.81818182,0.09090909,2.08621969926769,68,44.77022,50.15676,29.40107,20,55.1779,20,59.78242,38.61089,76.0175,53.54079,50.97279,49.28173,40.66565,45.37584,29.13527,0.70532,5.13507,104.78,79.28,87.6,109.58,53.4,62.46,94.9,109.82,105.82,93.84,128.92,112.02,101.404705882353,93.3929411764706,93.6358823529412,0.55882353,0.08823529,0.05882353,0.29411765,94.5315776624178,95.2333374023438,87.8499984741211,79.1299987792969,-0.604535404004549,-6.66508420308431,2.57666993141174,1.7565221786499,5.4217135780736,8.52834701538086,-0.666655540466309,-8.91110153198242,1.57194397598505,-0.292804900556803,-0.299160912632942,1.39269927889109,4.13669467364487,-4.88008167594671,-7.47902281582355,6.96349639445543,0.38461538,0.72413793,0.52941176,0.46666667,0.80952381,0.66666667,0.42647059,20.80851064,0.29411765,0.55882353,0.08823529,0.05882353,79.2756958007812,94.692671926398,95.384999593099,88.0101776123047,1.79746570587158,-0.276118830630654,-6.72198867797852,2.98028492927551,-10.200227355957,4.44396209716797,7.64846801757812,-1.85702896118164,1.39269927889109,1.57194397598505,-0.292804900556803,-0.299160912632942,6.96349639445543,4.13669467364487,-4.88008167594671,-7.47902281582355,0.36842105,0.73333333,0.52941176,0.42857143,0.81818182,0.66666667,0.44117647,11,85.1446477716619,7.63222711736506,0,0,106.314,4,0.36363636,"2024-06-09",0
"Andre Pallante",26108,"2024-06-04","@HOU",28,2024,"STL","A",25,0,1,18,1,1,0,0,0,0,0,0,3,19,6,6,6,1,3,0,1,1,0,1,3,9,18,0.33333333,0,0,8,4,2,0,0,0,0,0.05263158,0.15789474,-0.10526316,7.07869307433802,3,0.4,3,0.384615384615385,0.46511628,10.8331464449565,7.16685355504354,8.51582431991895,444.445212199312,268.041606700143,207.580539995829,2,0.142857142,0.571428571,0.285714285,0,0.25,2,6,32,43,75,-0.381039977073669,-0.531426012516022,0.150386035442352,-4.56900024414062,-0.484260737895966,0.921761870384216,0.825800001621246,0.924199998378754,0.247400000691414,1,1,-0.325430423021317,-0.0879518065070553,0,0,0.68,95.03921569,0.22666667,88.47058824,0.09333333,78.42857143,NA,-2.2133047580719,-0.988865971565247,0.0656875893473625,-4.33981325112137,-5.81685865626616,0.93839413353375,0.22222222,0.66666667,0.4,0.8,1,0.93333333,0.4,0.42105263,0.02666667,3,5,6,5,6,3,14,0.21428571,0.35714286,0.42857143,0.35714286,0.42857143,0.21428571,8.93353367392675,17,24.98292,49.84161,20,31.19339,60.59081,37.25517,30.60674,42.51262,28.39055,74.01249,62.05444,48.54904,29.52072,50.35464,20,1.39771,6.17366,95.58,54.72,67.22,101.26,67.26,74.26,91.12,91.62,89.84,96.16,128.24,101.16,96.7437333333333,74.6274666666667,78.1432,0.32,0.36,0.22666667,0.09333333,95.2916666666667,94.6259223090278,88.5117618336397,78.5142822265625,-0.292300581932068,-5.68736041033709,2.28551909502815,2.22185134887695,7.35097185770671,9.96619895652488,0.536091748405905,-10.370972769601,-1.17331871390343,-1.088379599154,-1.00171454623342,0.0656342394649982,-4.88882797459761,-4.03103555242221,-5.89243850725539,0.937631992357118,0.22727273,0.64516129,0.4,0.8,1,0.93333333,0.41333333,22.69090909,0.09333333,0.30666667,0.37333333,0.22666667,78.5694405691964,95.2792438009511,94.7103097098214,88.5260009765625,2.5334039415632,0.341059394504713,-5.38249370029994,2.99259051154642,-12.3694425310407,5.68074765412704,8.48986979893276,-0.963489981258617,0.0656342394649982,-1.12499655783176,-1.13670175522566,-1.00171454623342,0.937631992357118,-4.89128938187724,-4.05964912580592,-5.89243850725539,0.22727273,0.64516129,0.4,0.8,1,0.93333333,0.41333333,14,79.8194144112723,6.57701056344168,0,0,101.729,3,0.21428571,"2024-06-04",0
"Andre Pallante",26108,"2024-05-29","@CIN",28,2024,"STL","A",25,1,0,0,1,1,1,0,0,0,0,0,6,22,3,0,0,0,3,0,0,0,0,4,6,4.5,4.5,1.33333333,0,0,8,5,2,2,0,0,0,0.18181818,0.13636364,0.04545455,5.2392538824016,0,0.157894736842105,1,0.2,1,3.33314644495646,-3.33314644495646,4.59315345014135,0,83.7310028706257,112.786359999751,1.6,0.133333333,0.533333333,0.333333333,0.4,0,3,4.5,35,51,86,0.340900033712387,-0.202730014920235,0.543630063533783,3.3659999370575,0.318297863006592,1.12595653533936,1.00683331489563,0.870000004768372,1.15699994564056,1,1,0.226864874362946,0.0758999509325906,0,0,0.75581395,94.46153846,0.10465116,86.11111111,0.13953488,78.66666667,NA,2.56425023078918,-0.0211567617952824,0.0826857537031174,3.94500035506028,-0.235075131058693,0.689047947525978,0.26,0.63888889,0.41860465,0.69230769,0.95652174,0.86111111,0.41860465,0.54545455,0.05813953,4,5,6,5,6,4,15,0.26666667,0.33333333,0.4,0.33333333,0.4,0.26666667,2.58526156062443,68,65.86006,50.44748,60.53973,28.71265,59.00265,35.27315,20,48.22545,22.37544,20,53.68429,20,45.21466,47.82247,40.51383,0.42271,4.71116,102.38,109.74,125.74,101.24,81.88,79.28,99.14,65.86,59.3,98.06,69.84,59.86,101.226046511628,94.3972093023256,100.950697674419,0.56976744,0.18604651,0.10465116,0.13953488,94.3326490752551,94.8249969482422,86.1888902452257,78.5583343505859,-0.104630810873849,-5.77141571044922,2.53440433078342,2.58367522557577,5.7199077995456,9.57289600372314,-1.9143869611952,-10.0487098693848,2.10086554288864,0.532325897365808,-0.024783618748188,0.0813216753304005,4.28748069977274,3.3270368585363,-0.275373541646534,0.677680627753337,0.18181818,0.66666667,0.41860465,0.625,0.92857143,0.86111111,0.48837209,21.90625,0.13953488,0.56976744,0.18604651,0.10465116,78.6174977620443,94.396334901148,94.9021606445312,86.2266913519965,2.33965921401978,0.19919339004828,-5.76430702209473,2.66944440205892,-11.802074432373,4.44792455556441,8.1505823135376,-3.42026668124729,0.0813216753304005,2.10086554288864,0.532325897365808,-0.024783618748188,0.677680627753337,4.28748069977274,3.3270368585363,-0.275373541646534,0.18181818,0.66666667,0.41860465,0.625,0.92857143,0.86111111,0.48837209,15,81.3174479166667,8.73917032877604,0,0,107.701,4,0.26666667,"2024-05-29",0
